user,item,rating
4570269150757858117,-3043050302463614634,4
-2629847627234223754,6727441665824986348,2
-661164724697398366,7061088088294858836,4
611684489139954444,4961473136044111657,3
-5250890105658200846,2594857668274708508,4
-1868682919867933509,6199813466528913083,4
-135090170056838014,12667956,2
-1477478877454943844,6237114382809028565,3
-8423755964985452635,-2601655632618178472,2
5710777747416927511,-1350267975082394066,4
7846355573597061470,-3252232694756974707,2
2594857668274469495,-8153475490461661280,4
7242006073082699805,-8351013126685623144,3
3685964352510154248,-9136168632232646635,2
2478446157339619110,6471543906031637152,4
-2459942916036474897,8892270468217757167,4
-8423755964985213622,8307467252094932561,4
6862747948444387801,-7208316079208594892,4
479192776837394135,4476605055836146181,3
-9064861235346366475,-7812268582653546971,5
-2323793037020524477,571652645130422297,4
5981972705322407181,1944692240218994274,1
2193263778318827987,-440659469482923812,1
-8381070616225243527,9194008929921818054,5
-5959729901764220090,5085266887517112688,4
6905614096131780701,-989121422209263796,5
-6287460014715209035,-4466038500892832757,4
-2764718139462033453,-4494230438382141925,4
-6789022459560457965,8892270468217757169,2
2861854453694579015,4069669158735385233,3
5711039828168468216,-8247139585383612226,2
-5804665685021996585,-5352380000044523828,4
-6390158865545861806,-8515941071326317107,3
4591366809741423606,-4357548670515586457,1
5846589770082366008,-1263758895940669424,4
-6973886555985747295,-3694971510788758229,4
-8275231191670687907,-659757284619164722,1
4143421207240669046,2594857668274708511,3
-4877389067622457927,-7507063653782802317,3
2847840556423960519,6770743583903970999,4
4177120191250333456,-459410168745631176,5
-5051850551911767862,-9114526354435319124,1
5711039828168468214,-2266707388380488826,5
4509076044069967578,1004442176208457022,5
4682691687468299158,8578150405007969530,4
4117947159236399374,5587499487011861545,1
-1131632679875105726,-8312194869620080246,5
-7115272973932855134,6727441665824986351,5
-7208316079208594893,5085266887517112690,3
4105075329664947915,1944692240218994274,2
-1066693124593189555,-7662319651721721087,2
-3560100998561187540,4961473136044111657,3
-824193420442072728,-1263758895940430415,3
-8453581287567188091,3179571516210817426,5
6199813466528913081,-1776961621009778310,4
-5352380000044523829,5544197511806140781,3
4105075329665186925,6893017087715532187,1
4807343028036464221,3456132347167390382,5
-8615870659908769136,1708927803206338459,5
-99039628204516231,-267454007878024836,2
2975671804891153881,6727441665825225363,3
5004749116279095312,8298840390621115682,3
878898144888462766,-2439912849985626815,1
5320515215442044665,-7854836365769208455,4
7711842383558137270,-6516687747950589233,3
-8838269424260640597,5055014901291202285,3
7408580380080795070,6905614096131780705,3
-3043050302463614638,-621205552985033594,3
-7160347374328403384,1146132552063956391,4
785047770346438196,-402324520105834532,5
-3976855890377894264,8335221620051046092,5
5710777747416927510,1858733750462313955,5
-7154395131780292455,-8891896445764966222,3
5673738911888113722,7164390205029370753,5
-1387568891362509547,3321261834939819690,3
-1250887123495954079,-2942156377678529507,5
7022921775666006807,-4494230438382141926,5
1858733750462313955,5544197511806140777,3
-994811147167031841,-3529735711297940355,3
-4857654120262168301,2193263778318827986,5
7933975505034789301,4270163296525834195,4
982470349268985770,3067601011851910216,5
-2524140095767082893,3820834864737963952,3
-5295964506053749088,5544197511806140779,4
6919397769566095584,8307467252094932562,2
6373534069923804316,6836916578251232629,3
-8487717571951587649,-3128141764215084703,5
4559192332876552339,6882505882566970838,3
2729728180502518208,4207803512766705184,5
-2551894520850171554,-3840855296606660043,3
-1031286953663387858,4372731514534135258,3
-1477478934581918974,1011262039836385702,2
6496847278152421589,7816311413354514345,3
-5243806655652638089,-7395674722196356518,3
-7154395131780292451,4733878067407026518,4
-696138514049334139,-6973886555985747291,3
-3487997131769630524,3723116618737207257,2
-1128888440839595843,-2942156377678529508,3
-3128141764215084701,-2853504290483918092,3
-514233247507908834,1011262039836385705,2
-9037780231582868035,-4502930445018454618,1
3989761605389307944,-7208316079208355879,2
-1444707770148050585,4767334922105337987,5
614063289064964826,-7812268582653785986,5
-9136168632232646633,-824193420441833719,4
5096343648271682346,4767334922105337988,5
1117340861496556459,7928285780077260272,4
-2552231759180894701,-3664606223525511038,4
4631149884305747274,4906360772756291842,3
6201367111184665008,-8381070616225243523,4
-7507063653782802317,6237114382808789553,1
4117947159236399377,4515836102903132177,2
7347174828482423070,-3252232694756974707,3
1203218143577255921,8757399955990186477,4
-1066693124593189553,-8381070616225243528,5
-8993702605843789797,-8516611225975339012,4
-4621421588129648126,5085266887517112690,3
-5539788067940927255,-7854836365769447466,3
-5841238758652548552,-5005217299280902867,4
-1665352843023047049,-6412902560482350002,3
-4038261441976266265,2594857668274708510,1
-3381922053511388937,2869495199132372228,5
-62914838815131616,1858733750462313954,5
131144984047671918,2193263778318588974,5
-7669048553296650877,-402324520105834532,5
9028773073304264060,-694365213048915312,4
1047873563761537648,8342385967995074700,5
4594111048777172498,4207803512766705183,5
1356501150967804107,1493361078242718473,2
2869495199132611238,5085266887517112690,4
-4657994604633463973,6471543906031637152,2
-8929990723118556776,-2993271251987514016,4
5004749116279334321,-2439912849985626814,4
1011262039836385702,2651453291754974993,5
-661164724697398366,1011262039836624713,4
-4657994604633463972,514114893192260222,3
4372731514534135262,1493361078242718478,4
-62914838815131616,1858733750462313955,4
7966490545526128191,-3168897013275173011,5
-99039628204516232,5758830373639822796,1
-994811147167031841,-1116016611268383396,3
-9064861235346366475,5437550556079796653,4
-7160347374328403381,-626655784218110861,5
-5841238758652548554,1011262039836385699,3
379108244761680688,3231960779997028054,1
-1776961621009778309,-5352380000044284813,5
-7699471917948774092,4459240536549362801,2
-7669048553296650880,8892270468217757167,3
-694365213049154324,-6182409601235424389,3
-8615870659908769141,6201367111184665009,3
1293534005227512416,8231325401349626129,5
1011262039836385703,-5005217299280902863,4
-1342608422354348286,-8891896445764966222,4
-1939990316754213661,514114893192260222,3
6926217633193785256,-3487997131769869537,3
4372731514534135262,4961473136044111656,4
5437550556079796650,-6382756717108718919,5
8954960269613557382,8342385967995074700,5
4559192332876791354,-1213586207216077615,3
4570269150757858115,-5246185455577409458,5
2105643789754364037,2478291156719860591,5
-8442476110696879402,-7812268582653546970,4
7544580973852029292,-4857654120262407317,4
1248292543972804169,4868748579634836217,5
-1313537946416531033,5544197511806140779,5
3523289488595265073,8892270468217757170,3
-2003553432095504196,-4280464691312862458,4
-4692913320533845118,-2684136881059538532,2
-3482485130507858484,-626655784218110869,3
-2999956210367993271,427034926436044120,2
-8733983035830211448,-4466038500892832764,3
-7200478367071712184,5768577580106391281,4
-1387568891362509552,-4671668733725613102,3
-6754286386152942056,4372731514534135263,4
-2996015548149999027,6471543906031398144,4
7831620033298557498,-267454007878263845,4
-1250319579209689468,7581063085429821376,1
7408580380080795070,1295506986721675729,2
2312737322975679160,-7403229425777713736,1
-4366498281521989101,5158538964518088640,2
1004442176208696030,3220884019242697412,4
-1135573342093338982,-8247139585383612223,2
-2003553432095504196,-7627400935821339943,3
3357743946517611781,-2439912792858651684,4
-9064861235346366475,6905614096131780705,1
5437550556080035665,3685964352510154251,2
-724812568855632744,-8381070616225243526,3
7544580973852029294,-3529735711297701343,4
7242006073082699804,6770743583904210014,4
3870457928474526556,7933975505034789304,2
3820834864737724940,-6516687747950589239,4
8298840390620876672,1170017655225499964,2
8229514145710880360,-7699471917948535082,3
-7115272973932855135,6379668953838580209,4
-6390158865546100819,-1313537946416770045,2
5041231227857126410,-1875663100036388300,4
-3278298687515282736,8207440298188082555,4
-4657994661760439107,-7395674722196356519,4
-1875663100036388303,-6516687747950589239,4
3357743946517372769,2869495199132372227,5
-1213586150089102483,7184898083716937972,3
-6516687747950589237,5722369999239671247,4
-5953001000188812275,-9072698947483010171,1
-724812568855393729,-2684136881059538530,5
-4494230438382141925,514114893192260222,3
-4614563274207597486,8892270468217757169,4
-985484666259694420,-6516687747950589231,5
8591824534099879653,1596928803269893335,4
-1213848287967379307,-2636985925474905498,2
514114893192260227,8578150405007730519,5
8882889287486123232,-3740045911184306470,4
7538121780163246036,5711039828168229204,5
4069669158735385235,6620648333767699459,2
4632464409877528284,-3804373185028867953,1
4281268473396142885,2478291156719621579,3
5758830373639822796,1493361135369693607,4
5710777747416927514,4868748579634836220,4
2723043279248536059,4733878067407026518,4
-3529735711297940355,2869495199132611239,5
-5841238758652548556,-1939990316754213663,3
-3664606223525511040,-402324520105834532,4
-3177920814691185325,4733878067407265529,4
5055014901291202283,12667950,2
-3694971510788758225,-5005217299280902867,3
7408580380081034081,-1090535079739001046,5
982470349268985770,3034400523500393270,4
-8381070616225243527,4961473136044111660,2
-6479075554829372625,-4416277389125064856,5
-5278591187508172355,-3168896956148197879,5
1708927803206338454,7184898083716698961,3
1203218143577255928,6471543906031637152,3
1011262039836624714,5846589770082605021,3
1821581484235260948,-440659469482923809,3
-3740045911184306471,-4357548670515586454,5
-3560100998561187541,-7208316079208355879,4
1325908412026133221,6919397769566095583,3
-6578093299548961235,-4366498281521989104,5
-1477478934581918976,-6629170804965883178,4
614063289064964818,8790600444341942439,4
3067601011851910213,-1350267975082394065,4
5455545424611768375,-1178667491315696469,5
-4166838823020020889,4594111048777172500,5
-1131632679875105724,5587499487011861545,4
-7527449139493911391,5854144473664201247,4
5711039828168229203,-1437347941838610173,4
-135090170057077029,5085266887517112690,1
-8929990723118556776,-3043050302463614636,4
-6916233420186422156,2729728180502279198,4
2729728180502279198,-3664606223525511038,3
-7734652714600217922,1248292543972804169,5
-4031968310792689213,4767334922105098978,5
-661164724697398366,7681440901126943658,3
8954960269613557387,-7627400935821339941,3
-7059791305893830167,-2167585442517795911,4
611684489139954447,2405780428251179905,2
3357743946517611777,-7553588132130633264,3
-5813015202151082980,-8891896445764966222,5
-4214454585706983206,-6287459957588233904,4
7538121780163007028,-6382756717108957928,3
-3278298687515282738,6862747948444148790,3
4069669158735385233,8298840390621115682,4
-730430559989630304,-5841238758652548553,4
1158663492999941726,6199813466528674071,5
-5042303682966078630,-3214650786230312241,4
-3664606223525511044,-6869600167555796170,1
3034400523500393269,8892270468217757168,5
-853120828438268588,6343057429913428262,4
-1477478934581918972,7933975505034789303,2
5710777747416927511,2193263778318827988,3
-1739922785481203531,-8838269424260401582,2
4591366809741662616,3184759229853312804,1
-8993702605844028812,1493361078242718478,5
-236730469274426879,-7812268582653785984,4
-216536764759774069,2193263778318588976,4
-8351013126685623139,7408580380080795069,1
-7514978341984162778,-694365213048915313,4
-4031968310792450205,-3976855890377894268,5
7408580380081034082,4069669158735385232,4
-4952687202442337006,-267454007878263849,3
6343057429913428263,1696092152739324196,3
-816638716860476502,-8046792469510317689,4
7768080627723260155,-5005217299280902870,3
-621205552985033592,-8283520814813781643,5
7575160615691820813,8919371399064154333,4
2312737322975440151,7538121780163007021,4
7408580380081034083,-5528989034673429212,3
-3487997131769630525,3685964352510154256,4
5455545424611529364,-8516611225975578026,5
1729292698217577262,3531572091953160940,3
3184759229853312797,2594857668274708509,5
614063289064964818,-459410168745631179,4
6496847278152421590,-659757284619164724,1
-6382756717108957932,8892270468217757170,4
-8487717571951826664,8335221620051285104,5
1047873563761537647,-724812568855632742,4
4105075329665186930,-5005217299280902869,3
4117947159236399374,4570269150757858113,4
-6876285125936514440,4767334922105337989,5
-8516611225975578023,6770743583903970999,4
1203218143577255921,-3043050302463614637,5
-3529735711297940355,-3043050302463614637,4
-1313537946416770048,5544197511806140776,1
2769565610549920197,1696092152739324196,3
5734840796749419860,-2993271251987514016,5
-3939243697256677653,5041231227857126410,4
-8225114902863864145,2193263778318827990,3
-994811147167031839,8578150405007969533,4
-2999956210367993271,-5352380000044523828,4
7538121780163007028,8757399955990186475,5
4898806069174695612,2478291156719621579,5
7054988530789261029,7933975505035028312,4
379108244761680688,-8515941071326317110,5
-8713717500715167616,-5116615563031628994,3
7831620033298318487,7681440901126704648,3
-661164724697398368,-2853504290484157102,5
-81666252532203380,-9114526354435319124,4
7711842383558137270,-7677398070425737272,3
2461262096290204876,9194008929922057063,5
5455545424611529364,2193263778318588975,3
1684738047640502078,5437550556079796653,4
-4416614570328812868,6095424006953290186,4
379108187634705554,-5797936783446827786,3
3067601011851910212,-6869600167555557155,4
7184898083716698958,8892270468217757168,5
5758830373639822799,-1250887123495954082,3
-621205552985033595,-8733983035830211448,2
4411549714472942043,4177120191250572466,5
-621205552985033595,-1185831782132749942,5
-4877389067622457927,8892270468217757168,3
-694365213049154324,-3939243697256677657,5
6004260836445075419,8757399955990186480,1
3983076647008589676,-3804373185029106967,4
-4992524632489978002,-6516687747950589233,5
-8351013126685623140,-7328761811129126129,4
-8196881145344201260,-616090324302089133,4
131144984047432907,12667953,4
-6604911951495700739,6692522949924844210,5
-8654075482484612183,6237114382809028565,3
1146132552064195401,-8773214140024172575,4
-1116016611268144380,-402324520105834532,4
5847459515283243966,6471543906031398144,4
-2636985982601880632,5004749116279334323,4
2726983941466769315,-7463632323356457804,4
6727441665825225361,8556905818199737515,4
-3284201157253283303,8919371399063915322,2
-7627400935821339940,1170017655225738978,5
-7142974055783065661,-4992524632489978005,3
-6390158865546100817,-5005217299280902870,5
-4366498281521989102,-7699471917948774092,4
6373534069923804318,9194008929921818051,3
7846355573597061470,-564460525098679705,5
1325908412026133225,9075297551651855996,3
982470349268985769,-7463632323356696820,2
2726983941466769312,-1313537946416770045,2
1248292543972804167,-5841238758652548558,3
4069669158735385235,-8283520814813781642,5
-8125856757013207581,7767830960609094281,3
4570269150757858112,-8225114902863864138,1
2847840556423960518,5903448092334200978,3
1696092152739324194,7054988530789261028,2
-6582115026413468148,-3694971510788758231,2
5846589770082605023,-5841238758652548556,5
4372731514534135263,-5841238758652548557,4
-3077969018363995787,1248292543972804169,5
-1128888440839595843,5055014901291202282,4
6692522949924844210,-5528989034673668226,1
7022921775666006807,5587499487011861549,5
614063289064964824,6770743583903970999,4
-4621421588129887134,6862747948444387803,1
5208766242108859511,-1350267975082394067,4
6007804075515562344,8635255864525985155,4
1304888167453309662,5854144473664201247,2
-8153475490461661280,-4357548670515586454,3
-5767773798023110857,8298840390620876669,4
-7154395131780053443,5185644703214473983,4
-1135573342093338983,1170017655225738980,3
4632464409877528283,1765343240070377073,4
-5674658580168736953,5018123014292555561,2
3456132347167151368,7681440901126704647,5
-2003553432095504196,-8139081312654498486,3
-7553588132130633265,6692522949924844210,4
-7812268582653546976,-3043050302463614636,2
1495598014948875234,-7854836365769447467,3
3357743946517611781,6882505882567209846,2
-7699471917948774092,-402324520105834534,3
479192776837394135,6827393462152653914,3
-1830588642514103941,-8225114902863625129,1
-5051850551911767866,12667949,5
-538474456248521067,5758830373639822801,4
4207803512766705183,4570269150757858115,2
5758830373639822804,-8773214140024172569,3
-6344205042601562925,-3840855296606660043,2
-2473881655727671938,-6516687747950589237,4
-7208316079208355880,-3214650786230312241,3
2461262096290204874,-7854836365769208455,4
1729292698217816278,-6629170804965883176,4
-1876782769882854018,8733514852828642902,2
-4502930445018454617,-6479075554829372622,2
-1213586207216077614,-2853504290483918092,5
479192776837394132,5903448092334200976,3
-4143430197375989523,-989121422209263800,4
8229514145710880367,-621205610112008726,4
3742219087355193627,2645030414125797428,4
-8453581287566949076,-575529981710733514,3
-5539788067940688241,-7721065030743051871,2
-6031221691294675180,8231325401349626130,4
-6789022459560696976,5808609424116162434,2
-8658452328991920020,8824914888134700902,3
8635255864525985153,-5528989034673429211,3
7218597504565404562,6893017087715293177,4
-6876285125936514439,9194008929922057065,4
5847459515283482980,5716680217155167090,4
-2931075992867843838,-7677398070425976286,4
5982330027511292679,-8247139585383612224,5
2405780428251179909,-1178667491315696460,4
3159889854996330024,-2524140095767082893,2
-2003553432095743204,-1128888440839595845,5
5055014901291441294,3321261834939819690,3
-8618669254427835355,-7527449139493911386,5
-4907433170738507938,5437550556079796652,4
-8523581873891085451,3220884019242458397,4
6905614096131780699,-2684136881059538530,5
-8773214140024172570,6727441665825225359,5
-8838269424260640595,3231960779997028052,4
-8125856757013207581,-1313537946416770044,4
-4857654120262168301,7054988530789261026,3
479192776837155121,-718250316210697900,4
4863058797550571070,7054988530789261033,4
-1350267975082394067,6893017087715293176,3
2405780428251179909,-6382756717108957929,5
8882889287486123232,1765343240070138060,4
-4877031745434050450,4733878067407265532,5
-8077103495604020048,6836916578251232629,3
-5042303682966078624,5544197511806140778,3
1921533280562689501,-4131920107119878758,4
8591824534099879653,-4548519749334192822,3
-90015769661528782,-402324520105834532,5
-3694971510788758225,6882505882567209849,4
6496847278152182578,8298840390621115685,3
-7403229425777713738,-8516611225975339012,3
-3077969018363995780,7184898083716698958,4
2723043279248297043,1495598014948636223,2
-6916233420186422154,5846589770082605018,3
-7734652714600217920,-8773214140024172570,4
-6876285068809539311,-3252232694756974705,4
4069669158735385234,6727441665825225362,4
-6382756717108718919,-626655784218110861,5
-5403463565136282156,-2853504290484157104,3
-3810275711893843647,8207515455767504010,5
-2931075992867843841,-8247139585383612224,4
3989761605389307950,4057646646593482276,3
1765343240070377070,-5668756053303761255,4
-5403463565136282155,-2853504290484157104,4
-4143430197375989524,-575529981710733508,3
-6516687747950589235,1248292543972804165,3
4459240536549362801,9075297551652095006,3
8925470956569513128,5004749116279334323,1
-5674658580168736953,-5668756053303761259,3
-2428843393373094981,2869495199132611239,3
-6031221691294914193,-7812268582653546975,5
6373534069923804318,1708927803206338457,1
-6387071190289194837,-2636985925474905500,3
4143421207240908056,8892270468217757168,4
7658187031266412866,-626655784218110861,4
-8788945937585207740,2869495199132611242,4
4807343028036703234,8443279892780159832,5
-9114526354435319128,4207803512766705176,3
5847459515283482979,4207803512766705182,5
-4038261441976266262,-4657994661760439104,4
-3664606223525511041,4607161037756504838,4
-538474456248760081,4594111048777172499,3
3412860713682959875,-3840855296606660042,4
-1800223355250856754,8847196067822447936,4
3159889854996330017,-4031968310792450204,4
-5051850551911767867,-1437347941838610173,2
-8979655842207748440,7054988530789261029,3
9075297551651855997,2729728180502279197,3
379108244761680686,12667950,3
-5959729901764220090,-4614563274207597484,4
-7757446317299957411,-6869600167555796168,4
1101577844359906073,-9114526354435319124,5
-9024730242603057673,-8381070616225243527,4
4868748579634836220,-3278298687515043723,5
-5528989034673429216,-2416081823037969156,4
1356501150968043120,5587499487011861549,4
-7507063653782802316,-2684136881059777544,5
-5735399334097992943,-8516611225975339012,3
5158538907391113507,-2560521382323988434,3
-2853504290484157100,-1350267975082394066,2
1921533280562689501,6905614096131780698,2
1627652399000466421,-9114526354435319124,4
-2684136881059538533,-8838269424260401582,5
-6634272876814579149,6882505882567209849,5
5055014901291202286,-6182409601235424388,3
-1740792587808578602,8335221620051046091,5
-5813015202151082981,-8247139585383612224,1
4733878067407265531,-4357548670515586455,4
-659757284619164720,8307467252094693549,4
-730430559989630304,-7961643017311027300,3
-7627400935821339944,-1387568891362270536,3
427034926436044116,2478291156719621580,5
-7791738363240253575,1248292543972804168,5
848587175921496525,-3128141764215323713,4
5096343648271682346,-2560521382323988434,3
-8487717571951826664,7054988530789261029,3
-1739922785481203532,4570269150757858117,3
8919371399064154334,8783780637840749872,4
514114893192260222,7681440901126943659,4
8094643633483309676,-4357548670515586454,4
7652370482316101536,3456132347167151367,5
-8423755964985452636,2729728180502279194,5
9028773073304264058,4207803512766705176,5
4231041195805372013,-6629170804965883179,5
-62914838815131616,2594857668274708510,4
2094966282594834137,8307467252094932564,3
8925470956569274114,4459240536549362803,5
-6582115026413468152,1170017655225738978,5
4992568929627138035,131144984047432904,4
-4031968310792450200,1248292543972804165,3
4863058797550332057,-7208316079208355878,4
3231960779997028053,-2993271251987514017,3
8882889287486123234,-5797936783447066798,3
-6390158865545861804,4767334922105337989,4
-5767773798023349866,1146132552064195401,3
-538474456248521068,1596928803269654324,4
-2459942916036474892,-965883739170596968,2
6141629614806051245,5437550556079796652,5
2694809464602137062,-575529981710733511,3
4607161037756743846,-626655784218110867,5
4069669158735385234,1004442176208457019,3
2723043279248536057,1596928803269893334,5
1203218143577255920,4570269150757858114,4
-3664606223525511044,-6629170804965644164,5
-4548519749334192821,2869495199132611241,3
6919397769565856570,-7721065030743051871,2
5004749116279334324,-5841238758652548555,5
-2473881655727671930,-1213586150089102480,4
8298840390621115684,4906360715629316708,2
8847196067822208920,-575529981710494500,3
-994811147167031841,4231041138678396881,3
3870457928474765566,5158538964518088640,4
4411549714472942046,7184898083716937972,3
-8453581287567188087,6069592636760374024,1
-4366498281521989102,4733878067407265531,5
-8446497837561625334,7816311413354514347,5
7928285780077260272,3220884019242458397,3
-3284201157253283303,-2502115470374070932,4
-661164724697398367,-4992524632489978005,1
-7108189523927292382,-5352380000044284813,5
-853120828438268589,-4466038500892832760,5
8824914888134939912,-3128141764215323713,2
-6287459957588233900,-8247139585383612218,4
-5663066328345993217,2651453291755214005,2
-853120828438268593,7022921775666245821,4
5004749116279095310,-6516687747950589233,5
-4877031745433811435,-853120828438268587,4
7054988530789261033,-7527449139493911386,4
7868643704719968720,7816311413354753361,4
-4143430197375989525,4270163296525834195,5
-6908831271749518280,-8312194869619841233,2
3723116618737207258,-7463632323356696820,5
-4614563274207597485,6727441665824986351,4
2478446157339858124,3989761605389307942,5
-6382756717108957934,611684489139954441,4
-694365213049154322,-7757446317299957414,4
6379668953838580211,7681440901126943662,3
8425250227101545378,372424574463496974,5
-9064861235346366472,4476605055836146181,5
-7154395131780292452,1170017655225738978,5
-1213848287967379308,-718250316210697899,3
-4214454585707222218,571652645130422296,4
4207803512766705182,-3487997131769869537,5
2243491055909359845,-7507063653782802317,4
-8125856757012968571,2594857668274708508,5
-5902644310250920555,4961473136043872645,4
5673738911888352732,427034926436044116,4
-6485804456404541428,5260112317863061588,4
-7627400935821100929,2869495199132611242,4
5847459515283482980,4898806012047720480,5
-1740792587808578602,8746888693715128024,1
4863058797550571072,8783780637840749872,4
-4095347033489326789,-1740792587808817614,5
-4416614627455788003,4767334922105337987,3
-7142974055783065661,1495598014948636223,4
-4416277389125064855,-8733983035830450459,3
-1752972774460774887,8783780637840749872,3
6333585718546921467,-2853504290484157102,3
7242006073082699808,-1116016611268383396,1
-7115272973932855135,-7403229425777713739,4
4570269150757858117,-8838269424260401582,2
-5767773798023110853,-8139081312654498486,3
-1477478877454943845,-4357548670515586457,2
-5148584025528176602,2478291156719621580,5
-9072698947483010169,6620648333767699462,4
2478291156719860589,5158538964518088635,1
-3560100998561187536,6727441665825225359,5
1170017655225499964,-9024730242603296685,5
-5804665685021996592,7581063085429821380,2
8847196067822208925,-621205610112008727,3
-4502930445018454616,-626655784218110861,3
6201367111184665015,-1665352843023047050,3
4591366809741423600,6770743583903970999,3
-8225114902863864139,4057646646593482275,4
773847788535653245,-3840855296606660042,1
-9136168632232646632,2645030414125797430,4
4069669158735385235,571652645130422298,4
-730430559989391292,-989121422209502812,4
1101577844359906073,-2601655632618178468,2
-994811147167031843,-6031221691294914188,5
8757399955990186475,6919397769566095585,5
-8077103495603781032,-6634272876814818163,4
-8125856757013207585,571652645130422296,5
8620718188123870024,-4548519749334192821,3
7710031127919391504,-4548519749334431832,1
-1250887123495954084,-7208316079208355878,2
4591366809741423600,-1263758895940430411,1
-2594813428264045584,-6412902560482350008,5
6333585718547160480,2729728180502279194,5
-661164724697637377,-2439912849985626814,3
7933975505035028316,-3043050302463614633,3
-1263758895940669424,-8139081312654737498,4
-3214650786230312239,6869131984553988611,2
8847196067822208925,5758830373639822797,1
5711039828168229203,5587499487011861548,5
-8442476110696879407,4057646646593482282,5
-1752972774460774882,1248292543972804173,1
785047770346199186,-989121422209502812,3
8207440298188082551,1011262039836385701,4
3820834864737963951,1944692240218994274,2
-853120828438268586,-6516687747950589239,2
-2853504290483918089,-1776961621009778308,4
-459410168745870188,-459410168745631175,5
-3529735711297940353,6919397769565856574,5
-3840855296606899058,4207803512766705180,5
6496847278152182578,-5953001000188812274,2
8757399955990186483,6471543906031398144,4
-3284201157253283303,-6412902560482350004,3
-616090324302089133,-4357548670515586455,4
-1213586150089102480,-4692913320533845123,3
-4657994661760439101,-661164724697398369,5
-1135573342093338984,8298840390621115682,3
-4713710431274067932,6727441665824986351,4
-2003553432095504196,2729728180502279195,4
-824193420442072729,7767830903482119149,3
-8929990723118795790,-8381070616225482536,4
-8487717571951587650,-4357548670515586455,5
-7627400935821339943,12667953,5
-1876782769882854021,2478291156719621580,4
-8487717571951587655,-4992524632489978005,4
1325908412026133221,-5116615563031628994,3
4231041195805372013,8231325401349626125,4
-8453581287567188089,-2131836876152918134,5
-3664606223525511038,-1491958293811157321,4
7710031127919391506,5055014901291202279,2
-8713717500714928606,4207803512766705176,5
5969458197939841215,-1213586150089102480,3
-135090170056838014,1004442176208457022,2
-5295964506053749087,5004749116279095310,5
-6876285068809539309,-459410168745631176,5
6692522949924844210,5096343648271682346,3
-5005217299281141878,8892270468217757168,5
-7129319737569135508,-5668756053303522246,1
3742219087355193624,-6516687747950589234,4
5184525033368008257,-440659469482923814,2
3179571516210817431,-2167585442517795910,4
6862747948444148790,-4357548670515586454,3
-7961643017311027303,5854144473663962237,3
6905614096131780704,-824193420441833719,4
-7507063653782802319,8578150405007969530,5
-5959729901763981081,5544197511806140779,3
3742219087355193621,-989121422209263796,3
-7943220265129794679,5295994281220560540,3
1684738047640263063,4231041138678396880,4
4372731514534135258,2193263778318827986,3
2769565610550159208,3357743946517611779,2
-1263758895940430413,6836916578250993619,2
8425250227101545379,2028027921701034985,2
-621205552985033594,427034926436283132,5
7690464759669931107,5587499487011861545,4
3344383373833966204,-7721065030743051871,4
-7943220265129794679,-6382756717108957931,3
-8979655842207748440,-5531291853921463220,3
-5674658580168736953,4898806012047720481,3
-8331751657571771953,7581063085429821376,5
-7151323572912152049,5544197511806140778,5
-994811147167031841,-7463632323356457806,3
5096343648271682346,8591824534099879650,4
-1135573342093338980,3456132347167151368,5
8824914888134700900,1944692240219233284,3
4863058797550332056,5096343648271682346,4
-99039628204516228,-8046792469510317692,3
2769565610550159207,-3043050302463614637,4
8591824534099879655,4207803512766705179,5
6373534069923804318,6199813466528674073,4
-6889156898380990769,2193263778318588975,1
4559192332876791352,-5005217299280902867,4
1858733750462552969,-2502115470373831919,3
6905614096131780699,-5763018067546446637,3
4863058797550332059,6471543906031398144,4
611684489139954443,-5841238758652787568,3
-7734652714600456935,-8891896445764966222,5
379108187634705557,-459410168745631176,5
8307467252094693548,12428941,4
-5528989034673429213,2869495199132611242,4
3989761605389307950,-2560521382323988430,5
8824914888134939912,-989121422209263802,5
1101577901486881206,571652645130422296,4
-2469940993509438680,4767334922105337988,4
4105075329665186923,-626655784218110861,5
-5051850551911767868,4458636264442218139,3
4117947159236399375,-8247139585383612225,5
-3664606223525511040,-6908831271749279268,2
5208766242108859507,-2502115470373831919,3
-1128888383712620713,-5352380000044523827,4
-5841238758652548554,7184898083716698961,3
-1477478877454943844,3067601011852149227,1
3523289488595265079,5158538964518088640,3
9106388941357354096,-6287459957588233905,3
-6973886555985986305,427034926436044120,3
419675098126603708,1170017655225738978,4
-1178667491315696466,-7395674722196117506,2
6862747948444387802,3159889854996569033,4
-5767773798023110857,6692522949924844211,3
-2993271251987514010,5903448092334200976,4
-5394118579572594641,-8381070616225243523,5
3179571516210817431,-7395674722196356519,3
-2003553432095743208,-6516687747950589235,1
-3134826722596041984,1356501150967804105,1
5437550556080035665,-2551894520850410565,4
8342385967995074695,-3168896956148197879,3
8733514852828642902,5711039828168229200,4
8925470956569513122,-3487997131769630522,4
3041977904481398539,1858733750462552968,4
-1342608422354109274,-8891896445764966222,5
-5403463565136282155,-816638716860476499,3
-5403463565136282154,1047873563761298638,1
-90015769661289773,2869495199132611237,3
-5668756053303761258,1493361078242718479,4
-2931075992867843838,2478291156719621581,3
-7200478367071712188,3179571516210817430,5
5847459515283243966,-3529735711297701340,5
-9064861235346366475,-718250316210697900,3
6379668953838580209,2193263778318588977,4
-6078837453981876511,-2853504290483918091,5
379108187634705558,-4924639591285803676,4
