user,item,rating
3159889854996330025,1596928803269893337,4
2461262096290204872,-989121422209263801,4
3067601011851910212,-1954398637936183071,5
611684489139954445,1596928803269893338,5
-8442476110696879407,-626655784218110861,3
1170017655225499968,-2551894520850171552,3
-3617355642735668187,3685964352510154253,4
-8254541733820755109,-900335271186901139,1
-3976855890377894263,4767334922105337989,4
-8442476167823854536,-1263758895940430410,4
7681440901126704647,8335221620051285105,4
419675098126842719,-2131836876152918134,4
1782716615742450913,-99039628204516227,4
2847840556423960518,-8247139585383612222,5
-4502930445018454613,131144984047432904,5
5158538907391113507,4868748579634836219,3
8954960269613318373,-5394118522445619513,4
-4740529083221046450,3159889854996330023,3
-8487717571951587655,-7812268582653546975,5
1295506986721675728,5437550556079796651,5
-5813015202151082981,-4992524632489738993,5
3179571516210817426,1708927803206338451,3
-1665352843023286064,-7854836365769447467,3
-5295964506053749087,-8838269424260401581,4
5437550556079796654,-4494230438382141927,1
-3529735711297701341,-2502115470373831919,5
-8381070616225243526,6827393462152653914,2
-5797936783446827784,-8733983035830450458,3
-8225114902863864142,-7553588132130872279,1
-1090535079739001045,-2524140095767082891,1
3983076647008589678,-6031221691294914193,5
-4324348182164069508,-989121422209263801,5
2243491055909598859,2651453291755214005,4
-2502115470373831919,-3168896956148197877,4
-621205552985033595,5846589770082605022,3
7966490545526128185,-1776961621009778312,3
4135292784298263507,9194008929921818051,5
5673738911888113722,611684489139954445,5
2047594289950495377,611684489139954445,5
2869495199132611237,3041977904481398537,5
-8838269424260401582,8335221620051285105,3
8954960269613557381,-696138514049095129,4
-7669048553296650883,-8247139585383612224,4
5847459515283482980,-8515941071326317106,4
-4095347033489326786,5096343648271682346,2
9106388941357354096,1493361078242718475,3
-4324348182163830498,8065749979459319303,4
-6382756717108957932,-6103096307452058948,3
6692522949924844211,-694365213049154326,4
8207440298188321564,372424574463496974,4
-1876782769882615010,8270166335814817077,5
4570269150757858115,8757399955990186475,4
-7200478367071712188,1248292543972804168,4
-853120828438268588,-6412902560482350008,1
-1066693124593189555,8065749979459319303,3
6727441665824986351,6692522949924844216,2
-853120828438268588,6919397769565856574,3
8158605240449444690,-5797936783446827786,3
-8275231191670687912,1248292543972804173,5
848587175921735539,2645030414125797429,4
8892270468217757169,-2439912792858651684,1
5982330027511053663,-2942156377678529501,5
-1342608422354109274,8733514852828642899,2
-7507063653782802320,2405780428251179906,2
-6182409601235424390,-5352380000044523828,4
8620718188123631013,6471543906031398140,4
4868748579634836216,6620648333767699458,5
2847840556423960519,-1740792587808578599,4
-8331751657571771953,3231960779997028054,5
5847459515283243966,1004442176208696031,3
2723043279248536058,-6516687747950589231,4
-7129319737569135508,8620718188123631011,1
-994811147167031841,-459410168745631176,3
-9064861235346366475,1011262039836624713,1
-8381070616225243526,-2684136881059777542,3
-6479075554829372620,-5394118579572594645,3
-8516611225975578023,4607161037756743847,3
-4952687202442097996,8783780637840749872,1
2769565610550159208,3220884019242458399,2
-7025476862100832692,-2853504290484157103,5
-1090535079739001040,-1740792587808578599,4
-99039628204516230,-8515941071326317105,4
-7507063653782802317,1170017655225499965,4
5158538964518088635,1248292543972804167,5
-5813015202151082981,1047873563761298638,2
5387672356869919365,-816638716860476498,3
4992568929627138036,-7757446317299957414,4
4459240536549362801,-1116016611268383396,1
-8274893953339964766,-3043050302463614634,4
-5394118522445619513,611684489139954443,1
-7734652714600217920,-4357548670515825470,4
7054988530789261029,-9114526354435319123,4
-6789022459560696976,-6789022459560457963,4
6764014682329041210,-6629170804965883178,4
8757399955990186483,-6516687747950589239,5
785047770346438194,-575529981710733509,5
2975671804891153884,4515836102903132174,1
-5352380000044523828,4961473136043872644,5
5320515215442044668,8892270468217757168,5
4459240536549362801,-853120828438268587,2
5096343648271682344,611684489139954445,1
1508544903909307110,6727441665825225359,5
6373534069924043330,4767334922105337988,5
-2993271251987514017,5587499487011861545,2
-5246185455577648470,1944692240218994274,3
-4131920107119878755,5587499487011861549,4
785047770346438196,-8153475490461661280,3
9028773073304025048,-7662319651721482078,3
-1868682919867933509,-5953001000189051287,3
5673738911888352733,-6103096307452058950,1
-718250316210458888,6893017087715293176,4
3231960779997028053,131144984047432910,1
-3278298687515282736,3531572091953160940,4
-8487717571951587651,-9114526354435319130,5
-2636985925474905499,-7677398070425976284,3
479192776837155123,6199813466528674073,5
4863058797550332056,3357743946517372769,3
-8979655842207509429,-1066693124593189547,1
7538121780163007028,-2416081823038208168,5
-661164724697398366,-7403229368650738605,3
-5051850551911767869,6869131984553988615,5
-1213848287967379308,-5953001000188812275,3
-7699471917948774093,8790600444341703426,4
-7599782202372647235,-1116016611268383394,4
2028027921701034984,-5841238758652548555,2
1133952308285262999,5096343648271682346,4
3231960779997028053,2694809464601898047,4
-2684136881059777544,-4131920107119878755,4
-7943220265129794679,8919371399064154334,5
-8713717500714928607,-7160347374328642394,5
5184525033368008260,-1066693124593189553,2
-1875663100036388304,-1875663100036388305,5
3041977904481398540,-4366498281521989107,3
-514233190380933706,611684489139954445,5
3034400523500393269,5544197511806140781,4
1293534005227512415,8133203575701953644,4
-2601655632618178471,-2502115470373831919,1
-5352380000044523827,3685964352510154251,4
773847788535892261,2028027921701034985,4
-3664606223525511038,7538121780163246036,4
4863058797550332060,1146132552063956390,5
-5352380000044523828,-5763018067546446637,4
-4143430197375989524,8919371399064154331,2
-7154395131780292457,-1830588642514103939,2
-3177920814691185325,-8838269424260401582,1
-1477478877454943845,-2688576288716488008,4
-6287459957588233904,1858733750462552966,5
6862747948444387802,9075297551652095006,4
4117947159236399374,-5841238758652548558,3
-3617355642735668186,-575529981710733509,4
6471543906031398141,-3487997131769630526,4
-1090535079739001045,-1066693124593189552,3
-994811147167031843,5854144473664201247,5
-738288670533989853,5903448092334200983,2
-3134826722595802974,-1263758895940430415,5
2105822006289459058,4767334922105337987,5
3344383373834205218,7681440901126943662,3
-5278591187508172356,-1185831782132988953,3
8757399955990186475,6496847278152182581,5
4906360715629316713,-8139081312654737497,3
-2931075992867843838,6919397769566095585,3
8954960269613557387,-4357548670515586454,3
-8654075482484612183,-7395674722196356519,3
-6789022459560457963,6620648333767938470,2
7868643704719968723,5295994281220560540,3
-2853504290484157104,12667949,3
2270909973150106326,-2439912849985626814,4
-2524140095767082894,-7403229368650738605,4
-696138514049095129,-459410168745631179,3
-1752972774460774883,5437550556079796654,2
-8381070616225243527,7022921775666006806,3
-4095347033489326787,3034400523500393268,4
-8615870659908769134,-5841238758652548556,3
-81666252532203383,611684489139954445,5
-4166838823020020888,4372731514534135262,2
6201367111184665015,-99039628204277219,5
4411549714472942042,-2853504290484157103,4
1101577901486881205,-3487997131769630528,3
183211421675602073,-6479075554829372627,1
5982330027511292679,-8515941071326317109,5
5437550556079796650,2478291156719860589,5
-7200478367071712184,3179571516210817430,5
6919397769566095583,611684489139954441,5
4372731514534135265,2645030414125797426,5
6644907187237881900,-2684136881059777542,3
8598644340600833202,-718250316210697903,4
2594857668274708506,-8153475490461900292,1
3034400523500393268,2869495199132372227,4
2645030414125797423,2193263778318588976,3
-4952687202442337006,4632464409877528291,3
-7943220265129794677,611684489139954439,3
-7025476862100832690,-8733983035830450462,3
6069592636760135013,4961473136044111656,4
5085266887517351703,4057646646593482275,3
8425250227101545377,8892270468217757165,4
-4348337759054472455,4906360715629316708,4
7022921775666006808,-1387568891362509549,3
7846355573597300478,5903448092334200983,3
5085266887517351703,2193263778318827988,4
-7721065030743051870,2193263778318827990,4
8229514145710880363,-8283520871940756774,4
-3664606223525511042,-7463632323356457806,5
5041231227857126414,-9114526354435319124,5
4509076044069967578,-6103096307452058946,3
1170017655225499965,-989121422209502812,4
-4548519749334192821,-8274893953339964764,2
-6390158865545861804,-6629170804965644167,4
8307467252094932561,-6973886555985986305,3
-3694971510788758228,5158538964518088635,2
5734840796749419858,1047873563761298638,4
-3976855890377655253,4207803512766705177,5
8824914888134700903,2193263778318827988,3
8207515455767504012,514114893192260222,4
6069592636760135015,-575529981710733516,4
-7824112770038635367,-989121422209263798,4
2594857668274469495,-4502930445018454618,4
1708927803206338458,-6182409601235424387,2
2047594289950495379,-1954398637935944062,1
5055014901291441294,-2428843393373094983,4
1782716615742689923,4476605055836146181,5
6373534069923804318,-7151323572912152057,3
-99039628204516232,-6344205042601562924,3
4459240536549362795,-661164724697637377,5
8425250227101545378,-4402623070911134704,5
6496847278152421589,8824914888134700900,2
-3840855296606899054,4733878067407026518,5
8954960269613557382,-6516687747950589231,5
-6908831271749518281,-3128141764215084703,4
1133952308285263000,3159889854996569033,5
1293534005227512416,-1939990316754213668,5
4515836102903132175,-5813015202151082984,5
1921533280562928516,-7463632323356457806,3
7652370482316101537,-2310138718806594327,1
-459410168745631180,1011262039836385700,4
5673738911888352737,-1592767679233749899,5
-1128888440839595842,5158538964518088635,3
-3284201157253283303,-6629170804965644167,4
-5051850551911767864,-8247139585383612224,5
5208766242108620496,7022921775666245821,4
-1116016611268383394,-4657994661760439104,4
-1830588642514103935,2193263778318827988,5
-1618102319359940314,-6924563126437289570,4
4460873201147896872,-402324520105834532,4
1248292543972804167,-575529981710733510,4
3357743946517611777,4961473136043872647,2
-2996015548149999027,-1437347941838610173,5
-12399901607960718,8443279892780159832,4
-2551894520850171553,5085266887517112689,3
-3214650786230312237,8229514145710880364,4
-5148584025527937591,1774367098613364522,3
5982330027511053670,-3043050302463614637,4
-3664606223525511040,6496847278152182575,5
4270163296525834194,1004442176208696032,3
-3529735711297701343,3034400523500393270,4
671148880578025343,2869495199132611237,5
-900335271187140150,-6629170804965883176,4
7658187031266412869,5158538964518088638,5
-4621421588129887135,8892270468217757170,4
8556905818199498503,2729728180502279195,4
6373534069923804318,131144984047432904,4
5387672356869919365,4135292784298024496,3
-4621421588129887134,-564460525098679705,4
-6031221691294914188,9075297551652095005,4
-5528989034673668226,4868748579634836220,5
-7200478367071712184,-7627400935821339937,4
4509076044069967582,-2853504290483918092,5
6343057429913428263,-985484666259694420,3
-8225114902863864145,-2266707388380488825,2
-7961643017311266312,-2439912849985626814,4
7711842383557898257,-6287459957588233902,4
1684738047640263064,5437550556079796649,5
-8453581287567188092,3159889854996569033,4
2861854453694340004,6692522949924844210,2
2047594289950495381,5587499487011861550,3
-7677398070425976283,-694365213048915313,2
-459410168745631177,2869495199132372226,3
-4143430197376228537,-1350267975082394069,4
-5352380000044284815,3989761605389307942,4
3321261834939580676,4767334922105098977,5
1765343240070377074,6379668953838341199,4
4863058797550332061,2869495199132611242,5
-5797936783446827790,-5663066271219018087,4
6201367111184665011,3412860713683198885,4
-3214650786230312239,6343057429913428262,5
-4366498281521989104,-402324520105834532,3
4177120191250333454,4767334922105337989,5
6893017087715293178,-4692913377660820252,4
-5246185455577648469,7581063085429821377,3
2047594289950495378,-7463632323356457804,3
-7943220265129794679,4570269150757858112,5
-3482485130507858489,-1350267975082394065,2
2047594289950256369,-8247139585383612218,4
-696138514049095129,1944692240219233284,4
4476605055835907171,-994811147167031838,4
3184759229853312797,1729292698217816273,4
-8423755964985213623,-2551894520850171554,4
-4992524632489978002,-694365213049154327,4
-236730469274187866,-7627400935821339939,4
2723043279248297045,6919397769566095585,3
-2876146272072889267,8335221620051046091,5
7711842383558137272,7681440901126943661,4
5847459515283482980,1944692240219233286,5
-1090535079739001038,4069669158735146222,3
5673738911888352737,12428941,5
8598644340601072215,-4502930445018215604,3
-8381070616225243526,3989761605389546958,4
8757399955990186483,4594111048777172498,2
-3740045911184306475,5018123014292555558,4
848587175921496528,-8515941071326317104,4
2975671804891153883,7408580380081034081,5
-2700756532495659424,571652645130422298,4
7711842383558137270,5018123014292555558,2
-1385190091437499172,7581063085429821376,5
-8275231191670687912,-696138514049334145,4
4570269150757858117,-2560521382323988434,5
-3664606223525511042,-8139081312654737496,4
-4551485082556622572,2645030414125797428,3
6991822253002865912,611684489139954445,5
-2999956210367993273,1495598014948636223,4
-5148584025527937593,2405780428251179903,3
4767334922105337988,-1939990316754213667,5
-3168896956148197879,-5841238758652548555,5
-7129319737569135505,-402324520105834534,4
611684489139954443,8335221620051285104,5
9075297551651855997,1596928803269893337,5
2094966282594834132,-724812568855632742,4
-6182409601235424390,-2560521382323988432,5
4270163296526073210,2729728180502279196,2
-7553588132130633267,-267454007878024836,4
7872186943790216640,8824914888134700901,5
2847840556423960519,-2524140095767082891,2
8342385967995074697,-5668756053303761260,4
6004260836445075421,-2524140095767082890,2
-985484666259455408,1146132552063956390,4
-4131920107119878758,6893017087715532187,4
7711842383558137270,-8247139585383612224,3
-7527449139493911384,-4166838823020020890,3
8207515455767504008,1774367098613364523,4
-2473881655727671930,1170017655225738978,5
4570269150757858114,4767334922105337988,5
183211421675602076,-2853504290484157103,5
-696138514049334140,-7395674722196356519,3
7681440901126943662,-7662319651721721088,4
-7677398070425976288,7928285780077260272,2
4863058797550332056,9075297551652095008,4
6692522949924844216,571652645130422296,4
-2524140095767082897,-1066693124593189552,4
-1868682919867933503,514114893192260219,3
4107873924184253153,2975671804891153879,4
2461262096290443888,-1387568891362509552,2
-7943220265129794682,7581063085429821376,3
2694809464601898047,3412860713683198885,3
2028027921700795970,5716680217154928077,1
4069669158735385235,3321261834939580677,4
-2524140095767082897,-5797936783446827786,4
7581063085429821377,-4280464691312862458,4
-6916233420186422159,8207515455767504010,5
-7662319651721721089,-5841238758652548554,2
8757399955990186480,-5005217299280902867,4
-7025476862100593680,-724812568855632742,3
8342385967995074702,-989121422209263801,5
1627652399000466420,-7812268582653546971,5
8231325401349626133,6919397769565856570,4
8882889287486123233,9075297551652095005,4
-8442476110696879402,-626655784218110861,5
8425250227101784392,-3664606223525511047,4
-62914838815131616,-5531291853921463215,4
-4621421588129887140,-2688576288716727023,5
-3177920814691424339,-4992524632489978006,3
-1477478934581918974,3179571516210817425,4
4117947159236399380,3412860713682959872,4
4587426090396454226,-3168896956148197880,3
2769565610550159210,-3694971510788758226,4
-7403229425777713734,-5763018067546446637,4
4632464409877528283,-5352380000044284814,5
-3214650786230312237,-7757446317299957413,4
-4131920107119878750,3034400523500393270,1
-7757446317299957415,3820834864737963952,5
6201367111184665012,5716680217154928077,3
-8487717571951826663,-2416081823037969156,4
-3028189967887656149,8746888750842103152,2
-4502930445018454613,-99039628204516233,4
2478291156719621577,5544197511806140781,4
8064196277676831253,5437550556079796651,4
-5663066271219018086,-62914838815131617,4
-204356005348830942,8925470956569513125,3
-5278591187508172359,-5531291853921463219,4
-4031968310792450205,6692522949924844218,4
-5352380000044523829,-4324348182164069513,5
-1444707770148050579,1304888167453309666,1
-12399901607960718,-2416081823038208167,4
-2017353418765390564,9194008929921818049,3
-6924563126437528583,1146132552064195401,4
-3284201157253283303,-7115272973932855134,4
479192776837155124,-2416081823038208168,3
1782716615742689923,6201367111184665011,3
4682691687468299158,2869495199132611241,3
-3043050302463614637,3179571516210817430,3
3159889854996330021,2478291156719621576,3
-7403229425777713734,-3664606223525511040,5
-2764718082335058322,-6412902560482350003,2
1203218143577255929,-3168897013275173011,4
-4621421588129887134,2645030414125797429,3
-8275231191670687907,-8046792469510317688,3
4898806012047720481,-2439912792858651684,4
-1491958293811157317,1944692240219233286,3
1011262039836624714,3723116618737207254,1
8757399955990186483,-4280464691312862460,1
-1517539242363231750,-816638716860476497,3
5981972705322407180,514114893192260219,4
-9072698947483249182,1248292543972804169,5
-7734652714600217920,1047873563761298638,4
-99039628204516231,-2853504290483918092,2
-1213848287967379307,-8283520814813781641,3
-8312194869620080243,-7677398070425976281,1
-6212720627329365755,476813976912383754,4
5455545424611529364,1047873563761537648,3
-7200478367071712188,-7025476862100832689,4
4863058797550332061,-1875663100036388305,2
5158538907391113507,4177120191250333452,4
-8254541733820516098,-3043050302463614638,1
6201367111184665011,-5005217299280902867,4
-7059791305893830169,-3214650843357287368,4
8919371399064154334,1596928803269893334,3
-1868682919867933510,1596928803269893338,5
-667159433056068593,-4992524632489978008,3
1493361078242718473,-2323793037020524478,3
-1477478934581918972,5085266887517112689,5
-7025476862100832696,6869131984553988616,5
-6789022459560696976,2312737322975679167,4
5711039828168468214,4632464409877528290,5
-3810275711893843654,5158538964518088635,3
9075297551652095005,-694365213048915312,3
-4143430197375989523,6882505882567209851,3
-836373664220766120,-3115269934643872253,2
-7599782202372647237,4057646646593482282,4
3067601011852149227,2645030414125797428,3
5158538964518088634,-8788945937585446756,5
7184898083716698959,-4502930445018454618,5
-8247139585383612219,7681440901126943661,4
-1477478934581918976,7681440901126704648,4
-7200478367071712188,8919371399064154333,4
-99039628204516232,-440659469482923809,5
1197223435218585692,8307467252094693552,4
-8046792469510078678,7767830903482119149,3
3456132347167390378,-7812268582653785984,3
5185644703214234967,2869495199132372226,5
1729292698217816277,1248292543972804173,4
-3804373185028867956,-5246185455577409456,3
-1213586207216077612,4057646646593482282,1
773847788535653251,-4357548670515586454,5
-8838269424260401583,-3840855296606660043,3
6991822253002865911,1170017655225738980,4
-7812268582653785985,7581063085429821379,3
-8891896445764966219,-1116016611268144380,3
-564460525098679704,-7463632323356457805,3
-6479075554829372628,3723116618737207256,1
5055014901291202280,7054988530789261028,2
-3487997131769630521,8064196277676831256,4
5847459515283243966,-3487997131769630528,4
-236730469274187866,-2684136881059538529,2
5158538964518088635,-7662319651721482079,3
4733878067407265531,8892270468217757167,4
-7943220265129794682,-621205610112008727,3
-90015769661528785,8335221620051046092,3
3983076647008589673,8335221620051046090,2
7581063085429821381,1011262039836385700,4
-7025476862100593680,-4466038500892832760,3
-3529735711297701340,1786662825461854930,1
-5148584025527937593,-4494230438382141920,5
8824914888134700903,3179571516210817427,5
7581063085429821376,-1313537946416770044,5
-7073707704858823005,-4357548670515586455,4
-6289092622187246001,6237114382808789554,3
-5051850551911767868,8790600444341942438,2
7872186943790216640,-8139081312654498486,4
8847196067822208925,-6629170804965883178,5
9028773073304264056,8892270468217757168,5
-2502115470373831920,-2131836876152918139,2
-7553588132130633270,4632464409877528291,5
-4692913320533845121,7816311413354514345,4
7347174828482423070,-2560521382323988433,4
-2996015548149999027,8065749979459319303,4
-4551485082556383561,-3043050302463614634,2
7846355573597061467,-7507063653782802321,1
-1437347941838849182,4868748579634836220,4
-6382756717108957931,1765343240070138060,4
-1213586207216077615,1696092152739324196,5
479192776837394132,5018123014292555560,5
2105822006289459055,-989121422209263801,3
-5953001000188812277,7681440901126943662,3
-4131920107119878755,-7812268582653546976,5
7242006073082699807,4069669158735146222,1
-3940282816747103288,6919397769566095583,1
-4143430197375989526,-626655784218110861,5
3523289488595265076,-5005217299280902870,3
4177120191250333451,-4992524632489978005,3
-4502930445018454614,2651453291755214005,5
5544197511806140777,6919397769565856570,4
-621205552985033595,6905614096131780703,2
-6382756717108957932,-2131836876152918139,1
4632464409877528284,-5394118522445619513,5
1170017655225499968,-4131920107119878749,5
6862747948444387803,-7151323572912152054,5
-5403463565136282157,5437550556080035665,5
2478291156719621575,-6516687747950589239,4
878898144888462764,571652645130422296,4
7868643704719968721,8231325401349626125,3
-7151323572912152049,-3028189967887656151,2
9075297551652095010,6919397769565856570,2
-5663066328345993218,5260112317863061591,4
-8658452328992159033,-8516611225975578026,3
479192776837394133,5437550556080035665,3
-7065607854844141496,514114893192260225,4
3159889854996330021,8207440298188082552,3
-7699471917948774092,7061088088294858837,3
379108187634705557,-7395674722196356520,3
-1477478934581918976,2193263778318827985,4
6882505882566970837,8307467252094932562,1
-2700756532495659424,8578150405007969530,5
-8733983035830450457,2478291156719860590,2
5711039828168468216,5722369999239671246,4
-8077103495603781033,7928285780077260272,1
4105075329664947915,773847788535653246,5
2478291156719621579,3231960779997028057,3
-6516687747950589236,-8139081312654498486,4
-1740792587808817611,-989121422209263801,5
-538474456248521072,3456132347167390382,4
-3840855296606899054,131144984047432904,4
8746888693715128022,571652645130422297,5
4069669158735385235,8847196067822208923,3
3989761605389307942,8064196277676831258,4
8270166335814817084,7581063085429821376,5
5455545424611768373,9075297551651855996,3
-1263758895940430410,-8515941071326317110,4
-3664606223525511042,-5246185455577409455,3
-4740529083220807435,-5116615563031628994,4
5055014901291202280,4207803512766705184,3
8635255864525985152,4207803512766705181,5
6893017087715293175,-267454007878263845,5
-4038261441976266262,-989121422209263801,4
611684489139954438,7408580380081034081,4
6644907187237881900,-575529981710733516,3
6991822253002865908,-459410168745631176,5
5320515215442044668,4515836102903132176,3
-4660646509499017219,6905614096131780701,3
8342385967995074701,-1800223355250856755,3
-2524140095767082897,-2684136881059777543,3
-8275231191670687907,611684489139954439,1
6991822253002865907,-4502930445018454618,5
-204356005348830944,-8773214140024172574,3
8620718188123631013,5018123014292555560,4
-2017353418765390565,-1350267975082394067,4
-5246185455577648468,-6516687747950589231,5
8535568735924579639,-3278298687515043723,3
-81666252532203376,5544197511806140780,5
-4143430197375989524,514114893192499235,3
3034400523500393269,-2560521382323988434,1
-1665352843023047049,-5841238758652548560,3
-8713717500715167616,7816311413354753359,4
-4657994604633463973,-3278298687515043722,5
2105643789754364035,7408580380080795067,4
4863058797550332061,4372731514534135259,3
-7129319737569135505,5158538964518088635,4
-3128141764215323714,-1776961621009778312,4
-5663066328345993218,1248292543972804173,4
-4952687202442337004,-6516687747950589235,4
5544197511806140777,-2551894520850171549,3
3220884019242697410,-7507063653782563305,5
-236730469274187866,-5528989034673429213,2
1782716615742450912,4898806012047720481,3
-8331751657571771954,5716680217154928076,4
8757399955990186483,6905614096131780705,4
-7059791305893830167,-3043050302463614639,4
-694365213048915312,-2853504290484157102,4
-4740529083220807441,-7115272973932855134,4
-7734652714600217920,-7757446317300196425,4
1293534005227512416,-8516611225975339012,5
-2524140095767082889,-7812268582653546971,4
-7403229425777713736,-1875663100036388297,3
-4502930445018454616,3456132347167390381,5
-7200478367071712182,-1116016611268383394,4
-2551894520850171557,-7025476862100832690,4
-8046792469510078677,-6516687747950589233,5
-1740792587808578601,8133203575701953641,3
4898806012047720480,-626655784218110866,5
611684489139954442,-8381070616225243526,4
7242006073082699807,-1740792587808578599,4
-616090324302089133,-6629170804965644164,3
-6412902560482350002,6882505882567209849,3
-1135573342093338981,-2551894520850171554,3
4992568929627138037,-2560521382323988434,1
-7108189523927292378,-1263758895940430411,4
-6289092622187006986,1944692240219233285,5
-4713710431274067932,-4548519749334431832,4
-1350267975082394067,6237114382808789554,2
-4348337759054472452,-5663066328345993215,2
-6382756717108957932,-6908831271749279270,4
7681440901126943662,-8515941071326317110,5
-62914838815370631,6692522949924844218,5
1684738047640263064,1858733750462313954,4
8064196277676831257,-5005217299280902866,2
479192776837155122,5295994281220560539,4
-1250887123495954084,4607161037756743854,3
-8929990723118795790,-5531291853921463213,3
8925470956569513123,1248292543972804168,5
-1213848287967379307,-2266707388380488825,4
-1135573342093577993,-626655784218110866,3
4559192332876552339,-5352380000044523828,4
-5902644310250920555,-616090324301850124,4
-2853504290484157104,6578897081632241661,2
614063289064964826,-4494230438381902912,4
-2524140095767082889,7022921775666006807,4
6770743583904210015,8535568735924579631,5
-989121422209263799,4767334922105098977,5
8231325401349865141,5716680217154928076,3
8892270468217757165,8847196067822447934,2
8425250227101545380,3184759229853312804,3
-8924174174168484461,476813976912383756,5
8847196067822208922,1248292543972804173,4
-2996015548149999028,2478291156719860591,4
-659757284619164720,6893017087715293176,4
6827393462152653912,6727441665824986351,3
-3088304334167443701,3179571516210817425,4
-7328761811129126129,7581063085429821376,3
-9024730242603296684,427034926436044120,3
6919397769566095584,4898806012047720481,3
-8929990723118795790,7538121780163246036,2
-1477478934581918974,-1178667491315696461,4
8925470956569513124,476813976912383754,4
3067601011852149227,-3487997131769630528,3
-3740045911184306471,611684489139954445,5
8790600444341703423,1944692240218994274,2
8824914888134700900,4515836102903132181,2
1133952308285262998,8229514145710880364,3
7831620033298318489,-5246185455577409457,5
-8453581287566949076,-2684136881059538530,4
3357743946517611779,-1776961621009778310,4
-1090535079739001045,-5246185455577648467,2
-8225114902863864139,2975671804890914869,4
-5813015202151082981,6620648333767699460,1
611684489139954445,-994811147167031838,5
5981972705322407179,4868748579635075232,4
3184759229853312802,-1939990316754213668,3
8620718188123631009,-8139081312654498486,3
-5539788067940927257,6836916578251232631,1
-7699471917948774092,2193263778318827988,1
1696092152739324196,-994811147167031842,3
2729728180502279196,-5841238758652548555,2
-765464758959330449,4207803512766705176,5
4270163296525834200,-1213586150089102480,3
-3664606223525511038,1203218143577255929,1
6882505882567209851,8847196067822447934,4
-8351013126685623143,8133203575701953641,4
5055014901291202285,-3043050302463614636,5
6644907187237881898,-6289092622187006987,5
9106388941357354096,8919371399064154334,4
-1178667491315696468,4756265465492806156,4
1293534005227512413,-5743584042457274475,5
-6754286386153181071,-718250316210697899,2
6764014682329041209,4733878067407026518,4
614063289064964824,6471543906031398137,4
419675098126603705,3357743946517372765,4
4767334922105098977,3184759229853312803,3
6069592636760135014,5096343648271682345,2
4570269150757858118,1821581541362236082,3
-1875663100036388301,-6287459957588233902,3
-994811147167031841,-7507063653782802317,3
7544580973852029294,-1250887123495954079,5
-1066693124592950539,-2853504290484157103,3
7242006073082699808,8919371399064154334,4
-1213848287967379307,8591824534099879652,3
1133952308285262996,5808609424115923425,1
-4031968310792450202,-8773214140024172568,2
8733514852828642900,3034400523500393265,2
-2853504290484157103,-4357548670515586454,5
-6876285068809539311,8207440298188082555,4
-900335271187140148,9075297551651855996,1
1293534005227751427,4767334922105098974,2
-2469940993509199667,-8351013126685623144,3
-1665352843023047048,-7721065030743051874,3
-7824112770038874380,-7553588132130633264,3
-5352380000044523829,12667949,2
2270909973150106328,-3487997131769630522,4
7538121780163007028,4057646646593243266,4
-730430559989391295,-2688576288716488008,3
1708927803206338458,6727441665824986350,5
-5250890105658200843,1596928803269893337,5
4372731514534135261,-8139081312654498486,3
8925470956569513128,3067601011851910216,5
-3664606223525511047,-6479075554829372627,1
6379668953838341200,-8516611225975339013,3
1774367098613364517,12667953,5
-1740792587808817611,5673738911888352734,5
-6176670028349829824,-7403229425777713739,3
-8077103495603781033,-6287459957588233900,3
6862747948444148788,-1185831782132749939,4
-7677398070425976286,1004442176208457019,5
-1939990316754213662,-4494230438382141920,5
-3115269934644111263,-694365213048915312,4
4143421207240669047,-994811147167031838,3
-4907433170738507939,-1740792587808578601,2
-8312194869620080243,8535568735924579633,3
-3694971510788758228,-1387568891362270536,4
-2551894520850171557,-6869600167555557157,3
4117947159236399374,-816638716860476503,3
1295506986721675731,-4992524632489738993,4
3456132347167151366,-459410168745870190,3
-6589198419292533797,-7507063653782802317,4
9028773073304025045,-575529981710733508,4
-3214650786230312237,-3694971510788997240,5
-3214650786230312237,-7507063653782802314,4
-7025476862100832695,-5763018067546446637,3
3820834864737724943,-4466038500892832757,2
-4992524632489738992,-2416081823038208168,4
8635255864525985152,-5797936783446827786,2
-8153475490461900292,6496847278152182581,5
3412860713683198886,3456132347167390381,4
-661164724697398366,6919397769566095583,4
-4657994604633463973,7581063085429821376,4
-1557361508303948210,-1263758895940669424,2
-204356005348830942,2729728180502279199,3
427034926436044116,2645030414125797426,5
3412860713682959871,-4324348182164069509,5
-8283520814813781643,4767334922105337988,5
3870457928474526554,-8046792469510317687,1
-6287459957588233901,-1185831782132749939,4
7054988530789500041,-7953824857513022094,3
7544580973852029290,131144984047432906,3
-3529735711297701340,1047873563761537652,1
-6212720627329126743,4733878067407265527,4
-236730469274187866,7022921775666006808,2
-8487717571951587649,1146132552064195399,4
-6387071190289194837,6827393462152653916,2
5437550556079796650,8620718188123870024,5
-5663066328345993217,7408580380080795067,1
4863058797550332061,-1128888383712620712,3
9028773073304025047,-5005217299280902869,2
6727441665825225360,5903448092334200978,1
1858733750462552966,6893017087715293178,5
-4131920107119878756,6882505882567209852,5
-8722955642858025493,-6344205042601801935,3
-730430559989391292,-402324520105834532,4
5808609424115923425,-965883739170596969,2
5969458197940080230,4906360715629316712,3
